1,1,2.245415582,2.296568855,2.347722129,2.368474082,2.393305479,2.393741445,2.421720735,2.434240767,2.449812557,2.441463159,2.442089161,2.446471172,2.435056805,2.441450964,2.430361793,2.436828613,2.434503464,2.437454615,2.447845124,2.447845124,2.481023209,2.497433393,2.550330529,2.595402644,2.715086326,2.936064891,3.31041385,3.956732558,4.841088704,5.985628301,7.129601515,8.166092161,8.967517671,9.573567708,9.960341681,10.30424572,10.53181438,10.76956084,10.88019917,11.02209666,11.11975291,11.22700786,11.25983121,11.38436081,11.50889042
1,1,2.322591146,2.319103423,2.315615699,2.326602028,2.331252325,2.34039791,2.352006558,2.371770323,2.368437609,2.347673689,2.326514834,2.338319436,2.34187982,2.361294813,2.364385696,2.380153111,2.392539,2.395082131,2.398472973,2.397846972,2.408310141,2.426203354,2.451645848,2.520392747,2.663121113,2.915205996,3.308001135,3.981623574,4.953148251,6.25335358,7.671035562,8.937257946,9.923327845,10.61804356,11.16136823,11.58454532,11.87460763,12.08735875,12.28182354,12.40544395,12.57405599,12.74568476,12.92879023,13.03783971,13.14688919
1,1,1.431668646,1.463058155,1.494447664,1.497736781,1.505679176,1.493472145,1.497468494,1.491035867,1.494523591,1.510024583,1.528010293,1.526750837,1.529851035,1.519119579,1.532547314,1.540506477,1.56116453,1.593682705,1.599316719,1.631242801,1.653404376,1.717703683,1.764904204,1.846865699,1.939145043,2.160047097,2.558887623,3.206470631,4.192301432,5.415967632,6.698984745,7.84867395,8.751278832,9.469213241,9.95575063,10.34358545,10.74695406,11.01994106,11.21281215,11.29058838,11.40380859,11.55959356,11.68166388,11.71058515,11.73950642
1,2,1.749087603,1.765911396,1.782735189,1.778979179,1.791258871,1.805599999,1.81373802,1.824623944,1.828481577,1.827229574,1.823086581,1.826574305,1.841014075,1.843571739,1.847059462,1.85139974,1.861320375,1.862324416,1.857441604,1.848828865,1.852281359,1.854451497,1.868489583,1.90483941,1.965770232,2.047150441,2.188209468,2.451130142,2.899472489,3.568209135,4.409644717,5.324346877,6.086816829,6.693448153,7.107747396,7.44140625,7.715386285,7.936275422,8.132672991,8.28078497,8.407326723,8.498085031,8.569738367,8.658854167,8.747969966
1,2,2.755591983,2.76663644,2.777680897,2.794828869,2.805958809,2.8101304,2.803213082,2.799349232,2.801079942,2.840142442,2.860282334,2.854022318,2.863923577,2.867348174,2.90897728,2.895278279,2.896999783,2.894965278,2.900891426,2.917458112,2.925305489,2.922227648,2.952963208,2.979121133,3.083152165,3.206070188,3.426886664,3.797938681,4.449658516,5.436667418,6.767546825,8.23035607,9.658086868,10.75834728,11.4687965,11.99776786,12.34956287,12.78889974,13.0246117,13.30537342,13.45422766,13.71108394,13.8354794,13.94607302,14.05666663
1,2,1.16780599,1.162041558,1.156277127,1.158820258,1.158006456,1.1686537,1.167127821,1.173638238,1.171050765,1.169597547,1.165257269,1.170557416,1.182764447,1.195284479,1.198539687,1.198636569,1.187994541,1.195047493,1.196912456,1.205885145,1.210934892,1.224667802,1.24230018,1.269218249,1.330834693,1.448254708,1.643298921,1.988583519,2.559988839,3.441220238,4.609026228,5.946328727,7.158506306,8.089767157,8.76583215,9.297516177,9.757856889,10.16148158,10.46004522,10.7232789,10.90402502,11.10688867,11.21684138,11.32539742,11.43395346
1,4,2.049130205,2.050330041,2.051529877,2.06369067,2.069430881,2.083881085,2.096528925,2.112296341,2.121582031,2.131967696,2.156381758,2.16296968,2.160555102,2.153434334,2.167385227,2.184404646,2.186778235,2.194044325,2.19523112,2.204047309,2.216410841,2.223870693,2.244797032,2.266780736,2.302239255,2.369305266,2.472897484,2.68049452,3.043422506,3.655401673,4.556900619,5.715458858,6.97127173,8.063587888,8.918185764,9.540878501,10.01334278,10.33002804,10.57771601,10.83875868,11.04639447,11.20431083,11.32512914,11.44894331,11.57275748
1,4,2.41215707,2.414571648,2.416986226,2.384434142,2.409390739,2.412610176,2.439684746,2.45053544,2.439371745,2.421739366,2.387491862,2.422485352,2.431197207,2.443743323,2.427738548,2.429616553,2.461829552,2.494694636,2.525925161,2.522873403,2.517474139,2.511867947,2.505451431,2.518675714,2.552700392,2.631341843,2.748800611,2.979616344,3.354575654,4.059369992,5.101573231,6.571910146,8.138844324,9.630695571,10.73034564,11.53940054,12.14497884,12.59714762,12.97353109,13.19928292,13.4363419,13.62555088,13.84317587,14.04031421,14.23745254
1,4,1.750823599,1.788035099,1.825246598,1.847983735,1.867389784,1.8843155,1.906443166,1.915170365,1.916332939,1.921637185,1.93052746,1.939246768,1.942344765,1.936725655,1.944863676,1.9499037,1.960441394,1.973462227,1.971779848,1.974909856,1.98576055,2.013528193,2.040720137,2.0651342,2.093706702,2.1484688,2.255483774,2.437918527,2.762865525,3.33239135,4.179791834,5.345798069,6.621568468,7.850680881,8.776719835,9.451788039,9.93991428,10.3922526,10.74276879,10.99173857,11.15217384,11.27482543,11.41338046,11.53696212,11.66054377
1,8,2.276518173,2.297517173,2.318516173,2.297649453,2.251191192,2.225614555,2.208673386,2.233221592,2.250401858,2.309911136,2.321349892,2.32625854,2.305913488,2.292596726,2.300075955,2.296006944,2.280409071,2.265082465,2.248263889,2.24758572,2.256944444,2.268531436,2.294108073,2.308146159,2.313377744,2.32143826,2.357412011,2.428329049,2.588260535,2.834848257,3.264732501,3.943966597,4.992698138,6.34685698,7.723635719,8.877803816,9.782214042,10.44023116,10.96210782,11.33149348,11.58524472,11.81961972,12.03016493,12.24421575,12.45826656
