1,1,1.764787946,1.794433594,1.791992188,1.766531808,1.742015165,1.747131348,1.783854167,1.790364583,1.759338379,1.741536458,1.737467448,1.745605469,1.760253906,1.745605469,1.747639974,1.708984375,1.731654576,1.725260417,1.750300481,1.783970424,1.764787946,1.879882813,1.951497396,2.111816406,2.472795759,3.072916667,4.083251953,5.343191964,6.665039063,8.001708984,8.715820313,9.23374721,9.729942909,9.793526786,10.27832031,10.65368652,10.78538161,10.92180525,11.10316685,11.02952224,11.21826172,11.37172154,11.36230469,11.46850586,11.51297433
1,1,2.12890625,2.166341146,2.130126953,2.226257324,2.150315505,2.185058594,2.191631611,2.209472656,2.229817708,2.140808105,2.212960379,2.171223958,2.210582386,2.159118652,2.164132254,2.182006836,2.209472656,2.19930013,2.19914363,2.231069712,2.209472656,2.294921875,2.415114183,2.548828125,2.91922433,3.551432292,4.474748884,5.856119792,7.312825521,8.635066106,9.495035807,10.07361779,10.60442243,10.94447545,11.26302083,11.43880208,11.6960798,11.79199219,11.85128348,11.9367327,12.09435096,12.02566964,12.3422476,12.3441256,12.44929387
1,1,1.166643415,1.226806641,1.213727679,1.189313616,1.203918457,1.192801339,1.22273763,1.231384277,1.212565104,1.220703125,1.223754883,1.218959263,1.248372396,1.216634115,1.216634115,1.224190848,1.225280762,1.231971154,1.245117188,1.252092634,1.286969866,1.353236607,1.443481445,1.605224609,1.977539063,2.5390625,3.488991477,4.684448242,6.084735577,7.2265625,7.972935268,8.567810059,8.870442708,9.204101563,9.458705357,9.7265625,9.829101563,9.971618652,10.14811198,10.22198017,10.22338867,10.25065104,10.42480469,10.59194712,10.51025391
1,2,1.014709473,1.044573103,1.049804688,1.023646763,1.031494141,1.006208147,1.02726863,1.03062221,1.056315104,1.043294271,1.018732244,1.025390625,1.000976563,1.044170673,1.019756611,1.043701172,0.999450684,1.052856445,1.032366071,1.030273438,1.034109933,1.087239583,1.106770833,1.198323568,1.353236607,1.641376202,2.169596354,3.034319196,4.234095982,5.392020089,6.502859933,7.193429129,7.846304087,8.25958252,8.49609375,8.646334135,8.851841518,9.072641226,9.043666295,9.181431362,9.368896484,9.513972356,9.617513021,9.671020508,9.709284856
1,2,1.617838542,1.647949219,1.625279018,1.658121745,1.724008413,1.720252404,1.739501953,1.723632813,1.728820801,1.717703683,1.722005208,1.795372596,1.742117746,1.787458147,1.7578125,1.80867513,1.793494591,1.705228365,1.737154447,1.663643973,1.720473346,1.782226563,1.818847656,1.892903646,2.062988281,2.434430804,3.022112165,3.95320012,5.353190104,6.939227764,8.248197115,8.919270833,9.601702009,10.06033761,10.44747489,10.57739258,10.92435397,11.11283736,11.26360212,11.39787946,11.63423978,11.58447266,11.74316406,11.76194411,11.73967634
1,2,1.004231771,1.021902902,1.03062221,1.016235352,1.021634615,1.010742188,1.021902902,1.038411458,1.023864746,1.004464286,1.007486979,1.011029412,1.013183594,1.036071777,1.02351262,1.000976563,1.007080078,1.021902902,1.028645833,1.031494141,1.044921875,1.062011719,1.096754808,1.196289063,1.352163462,1.658720129,2.219935826,3.131103516,4.403686523,5.824497768,7.043457031,8.020833333,8.683268229,8.896891276,9.411621094,9.654822716,9.949544271,10.18415179,10.44596354,10.40802002,10.55733817,10.55826823,10.72102865,10.8215332,10.82305908
1,4,1.871163504,1.932198661,1.895577567,1.911808894,1.926832933,1.919991629,1.922200521,1.949869792,1.923479353,1.924133301,1.935686384,1.921081543,1.938476563,1.902553013,1.943359375,1.940917969,1.90952846,1.910955256,1.9140625,1.930454799,1.933942522,1.94905599,1.973230699,2.020733173,2.132742746,2.29679988,2.634840745,3.233924279,4.165926847,5.380249023,6.593322754,7.558306526,8.372279576,8.862304688,9.391276042,9.5703125,9.743430398,9.94140625,10.10742188,10.20132212,10.16438802,10.20019531,10.48177083,10.56780134,10.69132487
1,4,1.910400391,1.970027043,1.950073242,2.011343149,2.006835938,1.963297526,1.946614583,1.977539063,2.001953125,1.970563616,1.976013184,1.989746094,1.998901367,1.949637277,1.946614583,1.968149038,1.965332031,1.994977679,2.001953125,1.988002232,2.001953125,2.020263672,2.057961857,2.133413462,2.12097168,2.34781901,2.587890625,3.092447917,3.91671317,4.905482701,6.134588068,7.109069824,7.724233774,8.258056641,8.661760603,8.909505208,9.181565505,9.407043457,9.441266741,9.474534255,9.723307292,9.823843149,9.85281808,9.946289063,10.10538737
1,4,1.066706731,1.066080729,1.061197917,1.061197917,1.071166992,1.061072716,1.094193892,1.07421875,1.086425781,1.079101563,1.054382324,1.065063477,1.082356771,1.109095982,1.072474888,1.07421875,1.088169643,1.07797476,1.065063477,1.098632813,1.112583705,1.102120536,1.140485491,1.210530599,1.307896205,1.476111779,1.846313477,2.460588728,3.487955729,4.78140024,6.185477121,7.307942708,8.096852022,8.653041295,9.150390625,9.435221354,9.5703125,9.926060268,10.00366211,10.14404297,10.26306152,10.29052734,10.58105469,10.58819111,10.53873698
1,8,2.146402995,2.1484375,2.127779447,2.140808105,2.244567871,2.219801683,2.227313702,2.262369792,2.303059896,2.277483259,2.280680339,2.235921224,2.326311384,2.25655692,2.259239784,2.275739397,2.278019832,2.292480469,2.255483774,2.279897837,2.317592076,2.336120605,2.333984375,2.313232422,2.369791667,2.490234375,2.604675293,2.942708333,3.470052083,4.501577524,5.913837139,7.645089286,9.298001803,10.31605114,11.18001302,11.77083333,12.01346261,12.42675781,12.5375601,12.52253606,12.9132952,13.21927584,13.35637019,13.48528181,13.52864583
1,8,1.456124442,1.47530692,1.512044271,1.534598214,1.521809896,1.565755208,1.569475446,1.552327474,1.581682478,1.560756138,1.598182091,1.658528646,1.62109375,1.603190104,1.599934896,1.611328125,1.649475098,1.599121094,1.698521205,1.674804688,1.669921875,1.725260417,1.696777344,1.740910457,1.793619792,1.853590745,2.041015625,2.379557292,2.823311942,3.614908854,4.889787946,6.285682091,7.657877604,8.682528409,9.638323103,10.01180013,10.37973257,10.69986979,10.98807199,11.07271635,11.32061298,11.44845145,11.56738281,11.43704928,11.66992188
1,8,1.062950721,1.092998798,1.079644097,1.111653646,1.105608259,1.127485795,1.085611979,1.080322266,1.077706473,1.059570313,1.065499442,1.047585227,1.077706473,1.055036272,1.072692871,1.082356771,1.07421875,1.08468192,1.039341518,1.081194196,1.083374023,1.091003418,1.07865767,1.113656851,1.133510045,1.179387019,1.321614583,1.580810547,2.022879464,2.763671875,3.932542067,5.32038762,6.692940848,7.686673678,8.374023438,8.837890625,9.252929688,9.544154576,9.679457721,9.90687779,10.22186279,10.28395433,10.49138849,10.40736607,10.41608538
